time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
43473,manual,True,249.8,W,210,-39.8,1173,1173,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.41,0.89,-4.4,-0.8,-0.8,-2
44506,manual,True,249.6,W,210,-39.6,1837,1840,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.36,0.94,-4.5,-1.4,-0.8,-2
45623,manual,True,249.8,W,210,-39.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.39,0.90,-4.7,-1.2,-0.8,-2
46754,manual,True,249.6,W,210,-39.6,1938,1935,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.38,0.86,-4.9,-1.3,-0.9,-2
47834,manual,True,249.5,W,210,-39.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.38,0.89,-5.0,-1.3,-1.0,-2
48894,manual,True,249.8,W,210,-39.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.39,0.89,-4.8,-1.3,-0.8,-2
49994,manual,True,249.9,W,210,-39.9,1101,1100,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.37,0.88,-4.7,-1.1,-0.8,-2
51065,manual,True,249.8,W,210,-39.8,1384,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.37,0.89,-4.6,-1.2,-1.0,-2
52185,manual,True,249.7,W,210,-39.7,1000,1366,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.39,0.89,-4.8,-1.1,-1.1,-2
53305,manual,True,249.8,W,210,-39.8,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.02,-0.39,0.89,-4.7,-1.0,-0.6,-2
54385,manual,True,249.9,W,210,-39.9,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.03,-0.39,0.90,-4.6,-1.2,-0.8,-2
55585,manual,False,249.9,W,210,-39.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.38,0.90,-4.8,-1.0,-0.9,-2
56658,manual,False,250.0,W,210,-40.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.39,0.89,-4.5,-1.1,-0.7,-2
57686,autonomous,False,249.9,W,210,-39.9,1063,1063,2000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.39,0.86,-4.5,-0.5,-0.6,-2
58756,autonomous,False,249.5,W,210,-39.5,1758,1758,2000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.37,0.94,-4.6,-1.1,-0.4,-2
59757,autonomous,False,249.7,W,210,-39.7,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.37,0.89,-4.6,-1.2,-0.5,-3
60837,autonomous,False,249.6,W,210,-39.6,1681,1676,2000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.38,0.91,-4.2,-1.5,-0.4,-3
61837,autonomous,False,249.6,W,210,-39.6,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.37,0.91,-5.0,0.0,-1.3,-3
62847,autonomous,False,249.7,W,210,-39.7,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.37,0.88,-4.5,-1.5,-0.5,-3
63848,autonomous,False,249.8,W,210,-39.8,1072,1071,2000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.39,0.89,-4.8,-0.4,-0.9,-3
64869,autonomous,False,249.7,W,210,-39.7,1146,1103,2000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.38,0.89,-4.7,-1.8,-0.6,-3
65898,autonomous,False,249.7,W,210,-39.7,1137,1226,2000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.39,0.90,-4.9,-0.3,-1.2,-2
66908,autonomous,False,249.6,W,210,-39.6,1183,1183,2000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.40,0.89,-4.7,-1.0,-0.7,-2
67958,autonomous,False,249.8,W,210,-39.8,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.39,0.93,-4.9,-0.7,-1.1,-2
69019,autonomous,False,249.8,W,210,-39.8,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.07,-0.40,0.91,-5.1,-0.4,-1.1,-1
70030,autonomous,False,249.8,W,210,-39.8,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.39,0.96,-4.0,-2.6,-0.9,-1
71541,autonomous,False,249.9,W,210,-39.9,1000,1000,2000,NO_FIX,N/A,N/A,N/A,0,-0.02,-0.38,0.94,-4.8,-1.7,-0.7,-1
72629,autonomous,False,249.8,W,210,-39.8,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.37,0.87,-4.4,-1.9,-1.1,0
73700,autonomous,False,249.9,W,210,-39.9,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.38,0.92,-4.5,-1.6,-1.0,1
74770,autonomous,False,249.8,W,210,-39.8,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.34,0.90,-4.5,-0.7,-1.1,1
75830,autonomous,False,249.8,W,210,-39.8,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.38,0.94,-4.5,-2.4,-0.7,2
