time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
5517,unknown,False,341.7,N,210,-131.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.36,0.91,-4.5,-1.2,-0.1,0
6575,manual,False,262.0,W,210,-52.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.35,0.93,-5.8,1.2,-0.6,1
7638,manual,False,243.4,SW,210,-33.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.35,0.93,-6.5,-2.0,0.9,1
8735,manual,False,238.4,SW,210,-28.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.36,0.91,-7.2,-4.9,3.2,1
9829,manual,False,237.2,SW,210,-27.2,1000,1000,1000,FIX,29.875798,-98.485270,307.3,8,-0.03,-0.35,0.90,-4.5,-3.4,-3.7,1
10909,manual,False,237.7,SW,210,-27.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.37,0.89,-4.7,-0.2,-1.9,1
12002,manual,False,238.2,SW,210,-28.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.37,0.92,-4.1,-2.5,-2.1,1
13099,manual,False,238.5,SW,210,-28.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.36,0.91,-5.3,0.0,-2.4,1
14185,manual,False,239.1,SW,210,-29.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.37,0.90,-3.5,1.0,-1.7,1
15246,manual,False,239.8,SW,210,-29.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.36,0.92,-5.0,-0.7,-1.0,1
