time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
2425189,autonomous,False,338.8,N,210,-128.8,1000,1000,2000,NO_FIX,N/A,N/A,N/A,0,-0.01,-0.47,0.86,-4.8,-1.4,-0.8,0
2426258,autonomous,False,246.3,SW,210,-36.3,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.45,0.95,-4.4,-0.9,-0.9,1
2427328,hover,False,225.0,SW,210,-15.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.46,0.93,-4.9,-2.3,-1.0,1
2428428,hover,False,220.0,SW,210,-10.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.04,-0.44,0.98,-5.2,-2.1,-0.4,2
2429499,manual,False,218.7,SW,210,-8.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.47,0.86,-4.8,-1.4,-0.7,3
2430599,autonomous,False,218.3,SW,210,-8.3,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.45,0.90,-5.3,-2.3,-0.7,3
2431649,autonomous,False,218.3,SW,210,-8.3,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.46,0.90,-4.1,-1.1,-0.9,3
2432719,autonomous,False,218.3,SW,210,-8.3,1194,1193,2000,NO_FIX,N/A,N/A,N/A,0,-0.00,-0.48,0.85,-4.6,-1.1,-0.8,3
2433770,autonomous,False,218.6,SW,210,-8.6,1250,1250,2000,NO_FIX,N/A,N/A,N/A,0,0.02,-0.48,0.84,-4.9,-1.9,-0.4,2
2434800,autonomous,False,218.8,SW,210,-8.8,1356,1353,2000,NO_FIX,N/A,N/A,N/A,0,0.02,-0.45,0.84,-5.1,-1.9,-0.5,1
2435881,autonomous,False,218.9,SW,210,-8.9,1472,1469,2000,NO_FIX,N/A,N/A,N/A,0,0.02,-0.47,0.88,-4.7,-1.5,-0.8,1
2436930,autonomous,False,218.8,SW,210,-8.8,1649,1368,2000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.50,0.83,-5.0,-0.9,-0.3,0
2437981,autonomous,False,218.8,SW,210,-8.8,1781,1267,2000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.45,0.92,-4.9,-0.6,-0.5,-1
