time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
9910,unknown,False,348.6,N,210,-138.6,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.00,-0.32,0.91,-4.8,-1.3,-0.8,0
10990,hover,False,298.7,NW,210,-88.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.36,0.91,-4.5,-1.9,-0.8,1
12081,hover,False,287.1,W,210,-77.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.30,0.97,-5.3,-1.7,-0.9,1
13130,hover,False,284.4,W,210,-74.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.08,-0.28,0.96,-5.4,0.9,-1.2,2
14181,hover,False,283.7,W,210,-73.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.29,0.91,-5.4,-2.4,-1.1,3
15238,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.30,0.91,-4.9,-2.6,-0.9,3
16285,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,0.02,-0.33,0.95,-4.5,-0.5,-0.6,3
17374,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.33,0.95,-4.8,-0.9,-0.7,3
18466,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.35,0.92,-4.1,-3.1,-0.3,2
19583,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.05,-0.38,0.93,-3.8,-2.2,-0.3,1
20692,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.04,-0.31,0.91,-4.7,-0.1,-1.0,1
21774,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.30,0.94,-4.9,0.6,-0.8,0
22772,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.03,-0.37,0.87,-5.0,-0.6,-1.1,-1
23780,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.34,0.90,-4.8,-1.5,-1.1,-1
24793,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.30,0.95,-4.5,-1.0,-0.7,-2
25893,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.03,-0.34,0.84,-4.4,-0.3,-1.1,-3
26993,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.32,0.90,-4.6,-1.2,-0.8,-3
27993,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.29,0.92,-4.7,-1.4,-0.8,-3
29083,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.07,-0.32,0.94,-5.1,-2.2,-1.0,-3
30154,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.33,0.93,-4.7,-3.5,-0.9,-2
31225,manual,False,283.7,W,210,-73.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.31,0.91,-4.6,-1.4,-0.8,-1
32325,manual,False,283.7,W,210,-73.7,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.01,-0.33,0.92,-4.7,-1.1,-0.9,-1
33394,manual,False,283.4,W,210,-73.4,1773,1766,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.33,0.89,-4.4,-1.5,-0.7,-1
34515,manual,False,282.9,W,210,-72.9,1886,1886,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.80,-4.9,-0.9,-1.0,-1
35615,manual,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.91,-4.6,-1.3,-0.8,-1
36712,manual,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.33,0.92,-4.7,-1.2,-0.9,-1
37805,manual,False,283.4,W,210,-73.4,1848,1845,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.33,0.92,-4.6,-1.1,-0.5,-1
38906,manual,True,283.4,W,210,-73.4,1691,1686,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.33,0.92,-5.3,-0.5,-0.9,-1
39945,manual,True,283.4,W,210,-73.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.30,0.93,-4.7,-1.0,-0.8,-1
41105,manual,True,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.32,0.92,-4.7,-1.2,-0.8,-1
42155,manual,True,283.7,W,210,-73.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.33,0.91,-4.6,-1.2,-0.7,-1
