time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
7831,unknown,False,348.4,N,210,-138.4,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,0.00,-0.33,0.92,-4.7,-0.9,-0.9,0
8893,unknown,False,298.0,NW,210,-88.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.31,0.94,-4.4,-2.2,-0.8,0
9902,hover,False,286.9,W,210,-76.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.35,0.87,-4.7,-1.1,-0.8,1
10911,manual,False,283.8,W,210,-73.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.32,0.92,-4.6,-1.1,-0.6,1
12022,manual,False,283.0,W,210,-73.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.32,0.92,-4.8,-1.2,-0.9,1
13111,manual,False,282.8,W,210,-72.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.33,0.92,-4.7,-1.1,-0.9,1
14221,manual,False,282.8,W,210,-72.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.32,0.92,-4.7,-1.2,-0.8,1
15342,manual,False,282.9,W,210,-72.9,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,0.00,-0.32,0.93,-4.5,-1.2,-0.9,1
16449,hover,False,282.7,W,210,-72.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.08,-0.30,0.94,-4.7,-1.7,-1.1,2
17535,hover,False,282.7,W,210,-72.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.06,-0.29,0.86,-4.9,-1.6,-0.9,3
18663,hover,False,282.6,W,210,-72.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.33,0.89,-4.9,-1.6,-1.2,3
19713,hover,False,282.6,W,210,-72.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.32,0.94,-4.8,-0.6,-1.0,3
20714,hover,False,282.8,W,210,-72.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.32,0.92,-5.0,-0.6,-1.2,3
21724,hover,False,282.7,W,210,-72.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.37,0.97,-4.5,-0.5,-1.0,2
22854,hover,False,282.7,W,210,-72.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.05,-0.32,0.99,-4.4,-1.4,-0.7,1
23912,hover,False,282.6,W,210,-72.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.03,-0.31,0.93,-4.8,-1.0,-1.2,1
25024,hover,False,282.5,W,210,-72.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.32,0.92,-4.7,-1.0,-1.2,0
26055,hover,False,282.6,W,210,-72.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.36,0.92,-4.4,-1.1,-1.0,-1
27176,hover,False,282.7,W,210,-72.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.32,0.91,-4.8,-1.6,-1.2,-1
28175,manual,False,282.8,W,210,-72.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.33,0.92,-4.6,-1.3,-0.9,-1
29290,manual,False,282.8,W,210,-72.8,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,0.00,-0.33,0.91,-4.6,-1.4,-0.8,-1
30378,manual,False,282.8,W,210,-72.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.33,0.91,-4.6,-1.2,-0.7,-1
