time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
25104,manual,False,249.8,W,210,-39.8,1172,1173,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.40,0.91,-4.7,-0.8,-0.8,-1
30323,manual,False,249.7,W,210,-39.7,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.06,-0.39,0.90,-4.7,-1.3,-1.0,-1
31324,manual,False,249.7,W,210,-39.7,1013,1014,1000,NO_FIX,N/A,N/A,N/A,0,-0.01,-0.41,0.91,-4.6,-1.5,-0.5,-1
32429,manual,False,249.7,W,210,-39.7,1277,1277,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.38,0.88,-4.4,-1.2,-0.9,-1
33511,manual,False,249.5,W,210,-39.5,1250,1250,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.38,0.90,-4.5,-1.2,-0.9,-1
34620,manual,False,249.8,W,210,-39.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.39,0.89,-4.7,-1.0,-0.7,-1
35720,manual,False,249.9,W,210,-39.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.38,0.89,-4.6,-1.3,-0.7,-1
36816,manual,False,249.9,W,210,-39.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.39,0.90,-4.5,-1.4,-0.9,-1
37921,manual,True,249.9,W,210,-39.9,1167,1166,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.39,0.89,-4.7,-1.3,-0.9,-1
39000,manual,True,249.7,W,210,-39.7,1231,1231,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.38,0.91,-4.6,-1.2,-0.7,-1
40070,manual,True,249.8,W,210,-39.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.39,0.90,-4.7,-1.3,-0.8,-1
41171,manual,True,249.7,W,210,-39.7,1300,1305,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.39,0.89,-4.6,-1.3,-0.9,-1
42271,manual,True,249.8,W,210,-39.8,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.03,-0.39,0.89,-4.6,-1.1,-0.8,-1
43380,manual,True,249.8,W,210,-39.8,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.03,-0.39,0.93,-4.8,-1.4,-0.8,-1
44502,manual,True,249.8,W,210,-39.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.38,0.89,-4.5,-1.0,-0.7,-1
45561,manual,True,249.8,W,210,-39.8,1327,1327,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.39,0.89,-4.5,-1.2,-0.7,-1
46611,manual,True,249.8,W,210,-39.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.39,0.90,-4.5,-1.1,-0.5,-1
47711,manual,True,249.8,W,210,-39.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.38,0.90,-4.6,-1.2,-0.8,-1
48822,manual,True,249.9,W,210,-39.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.38,0.90,-4.6,-1.2,-0.8,-1
49927,manual,False,249.9,W,210,-39.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.38,0.90,-4.6,-1.1,-0.6,-1
50963,autonomous,False,249.9,W,210,-39.9,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.08,-0.37,0.87,-4.6,-1.6,-1.2,-1
52033,autonomous,False,249.7,W,210,-39.7,1272,1269,2000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.39,0.90,-4.6,-1.6,-0.2,-1
53104,autonomous,False,249.7,W,210,-39.7,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.40,0.88,-4.3,-1.4,-0.6,-1
54173,autonomous,False,249.8,W,210,-39.8,1118,1117,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.38,0.90,-4.2,-1.8,-0.5,-2
55254,autonomous,False,249.6,W,210,-39.6,1282,1311,2000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.37,0.89,-4.5,-2.3,-0.8,-2
56334,autonomous,False,249.7,W,210,-39.7,1035,1035,2000,NO_FIX,N/A,N/A,N/A,0,0.02,-0.40,0.89,-4.6,-1.2,-0.5,-3
57334,autonomous,False,249.7,W,210,-39.7,1203,1203,2000,NO_FIX,N/A,N/A,N/A,0,0.00,-0.38,0.88,-4.3,-2.0,-0.4,-3
58444,autonomous,False,249.8,W,210,-39.8,1344,1345,2000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.37,0.87,-4.5,-0.9,-0.8,-3
59465,autonomous,False,249.8,W,210,-39.8,1027,1027,2000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.41,0.85,-4.0,-2.2,-0.5,-3
60574,autonomous,False,249.9,W,210,-39.9,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.40,0.87,-4.7,-1.3,-1.0,-3
61595,autonomous,False,249.9,W,210,-39.9,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.40,0.90,-4.9,-1.8,-1.0,-3
62615,autonomous,False,249.9,W,210,-39.9,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.39,0.90,-4.4,-2.9,-1.2,-3
63650,autonomous,False,249.9,W,210,-39.9,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,0.04,-0.40,0.91,-4.2,-1.2,-0.4,-2
64686,autonomous,False,249.9,W,210,-39.9,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,0.04,-0.39,0.90,-4.4,-2.6,-0.4,-1
65757,autonomous,False,249.9,W,210,-39.9,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.06,-0.38,0.89,-4.7,-1.5,-1.2,-1
66886,autonomous,False,249.8,W,210,-39.8,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.41,0.86,-4.0,-2.7,-1.2,0
