time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
8053,unknown,False,348.5,N,210,-138.5,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.01,-0.32,0.92,-4.8,-1.1,-0.8,0
9124,hover,False,298.6,NW,210,-88.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.30,0.93,-5.4,-2.8,-1.2,1
10220,hover,False,287.1,W,210,-77.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.35,0.89,-4.8,-1.8,-1.1,1
11232,hover,False,284.6,W,210,-74.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.30,0.90,-4.9,-1.6,-1.1,2
12324,hover,False,283.8,W,210,-73.8,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,0.03,-0.36,0.95,-4.7,-2.5,-0.7,3
13375,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.10,-0.29,0.98,-5.4,-2.3,-0.7,3
14451,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.04,-0.34,0.92,-4.3,-0.1,-0.6,3
15515,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.26,0.93,-5.3,0.2,-1.4,3
16625,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.28,0.90,-5.5,0.3,-1.4,2
17625,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.34,0.90,-4.5,-1.1,-0.8,1
18716,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.39,0.89,-4.0,-2.7,-0.6,1
19816,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.30,0.93,-4.7,-1.0,-0.6,0
21626,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,0.00,-0.33,0.90,-4.7,-1.4,-0.8,0
22651,hover,False,283.8,W,210,-73.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.33,0.91,-4.2,0.2,-0.7,-1
23750,hover,False,283.7,W,210,-73.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.34,0.93,-4.4,-0.3,-0.5,-1
24835,hover,False,283.8,W,210,-73.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.31,0.92,-5.0,-0.5,-0.9,-2
25950,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.03,-0.35,0.89,-4.8,-1.8,-0.6,-3
27013,hover,False,283.4,W,210,-73.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.37,0.93,-4.3,0.1,-0.8,-3
28011,hover,False,283.3,W,210,-73.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.08,-0.25,0.94,-5.3,-1.6,-1.2,-3
29111,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.33,0.94,-5.0,-3.3,-0.7,-3
30215,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.37,0.89,-4.9,-1.7,-1.1,-2
31294,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,0.02,-0.34,0.90,-5.2,-2.6,-1.0,-1
32294,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.03,-0.30,0.92,-4.9,-1.4,-1.1,-1
33302,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,0.03,-0.35,0.89,-5.1,-1.6,-1.2,0
34368,hover,False,283.7,W,210,-73.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.29,0.90,-5.9,-0.9,-1.5,1
35383,hover,False,283.7,W,210,-73.7,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.05,-0.29,0.96,-5.3,-0.7,-0.7,1
36482,manual,False,283.7,W,210,-73.7,1091,1090,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.32,0.91,-4.6,-1.3,-0.9,2
