time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
1234818,unknown,False,339.3,N,210,-129.3,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.04,-0.50,0.83,-4.5,-1.1,-0.8,0
1235888,unknown,False,248.9,W,210,-38.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.53,0.86,-3.7,-0.8,-0.8,1
1236969,unknown,False,228.0,SW,210,-18.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.52,0.84,-4.3,-0.9,-0.6,2
1238063,unknown,False,223.3,SW,210,-13.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.47,0.87,-5.1,-0.5,-1.0,2
1239170,unknown,False,222.2,SW,210,-12.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.49,0.85,-5.1,-0.5,-1.2,3
1240259,unknown,False,221.4,SW,210,-11.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.50,0.87,-4.6,-0.9,-0.4,3
1241351,unknown,False,221.4,SW,210,-11.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.47,0.87,-4.6,-0.7,-0.8,3
1242460,unknown,False,221.3,SW,210,-11.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.52,0.82,-4.0,-2.1,-0.9,2
1243530,unknown,False,221.3,SW,210,-11.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.54,0.82,-4.9,-1.6,-0.4,1
1244631,unknown,False,221.3,SW,210,-11.3,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.05,-0.54,0.80,-4.1,-1.8,-0.8,1
1245719,unknown,False,221.6,SW,210,-11.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.06,-0.52,0.82,-4.4,-1.6,-0.9,0
1246820,unknown,False,221.6,SW,210,-11.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.54,0.84,-5.3,-2.1,-1.1,-1
1247871,unknown,False,221.5,SW,210,-11.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.06,-0.52,0.83,-4.6,-2.2,-1.0,-1
1248962,unknown,False,221.5,SW,210,-11.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.54,0.84,-4.8,-2.1,-1.2,-2
1249972,unknown,False,221.4,SW,210,-11.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.49,0.84,-3.3,-0.5,-0.6,-3
