time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
7860,unknown,False,338.6,N,210,-128.6,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.04,-0.52,0.83,-4.7,-1.3,-0.6,0
8861,hover,False,250.6,W,210,-40.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.50,0.86,-5.2,0.5,-1.0,0
9910,hover,False,225.5,SW,210,-15.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.51,0.85,-4.1,-1.0,-1.0,1
10980,hover,False,219.5,SW,210,-9.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.52,0.81,-3.9,-1.7,-0.6,1
11991,hover,False,218.1,SW,210,-8.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.06,-0.53,0.83,-4.3,-2.0,-1.1,2
13091,hover,False,217.8,SW,210,-7.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.56,0.81,-4.5,-2.2,-0.4,3
14190,hover,False,217.8,SW,210,-7.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.48,0.82,-4.5,-2.0,-0.9,3
15276,hover,False,217.7,SW,210,-7.7,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.04,-0.50,0.84,-5.4,-0.3,-1.5,3
16392,hover,False,217.7,SW,210,-7.7,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.08,-0.47,0.87,-5.2,-0.4,-1.1,3
17483,hover,False,217.5,SW,210,-7.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.51,0.87,-5.6,-0.3,-1.4,2
18562,hover,False,217.7,SW,210,-7.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.49,0.79,-4.4,-0.2,-0.7,1
19566,hover,False,217.7,SW,210,-7.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.48,0.83,-5.0,-2.1,-0.6,1
20643,hover,False,217.9,SW,210,-7.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.52,0.86,-4.9,-1.2,-0.8,0
21647,manual,False,217.9,SW,210,-7.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.51,0.83,-4.6,-1.4,-0.8,-1
22723,manual,False,217.8,SW,210,-7.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.52,0.82,-4.7,-1.2,-0.8,-1
23783,manual,True,217.9,SW,210,-7.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.51,0.82,-4.6,-1.3,-0.8,-1
26058,manual,True,217.7,SW,210,-7.7,1405,1404,1000,NO_FIX,N/A,N/A,N/A,0,-0.04,-0.52,0.82,-4.6,-1.2,-0.8,-1
27398,manual,True,217.7,SW,210,-7.7,1316,1315,1000,NO_FIX,N/A,N/A,N/A,0,-0.03,-0.51,0.84,-4.6,-1.7,-0.9,-1
28448,manual,True,217.7,SW,210,-7.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.51,0.83,-4.8,-1.3,-1.0,-1
29529,manual,True,217.8,SW,210,-7.8,1164,1164,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.52,0.81,-4.5,-1.3,-0.8,-1
30639,manual,True,217.7,SW,210,-7.7,1062,1062,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.52,0.83,-4.8,-1.0,-0.8,-1
31639,manual,True,217.8,SW,210,-7.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.52,0.83,-4.6,-1.2,-1.0,-1
