time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
168596,unknown,False,349.0,N,210,-139.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.23,-0.52,0.80,-4.7,-1.3,-0.9,0
169658,manual,False,302.1,NW,210,-92.1,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.20,-0.51,0.80,-4.7,-1.7,-0.7,0
170657,manual,False,291.7,W,210,-81.7,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.21,-0.52,0.80,-4.7,-1.5,-0.9,0
171738,manual,False,289.1,W,210,-79.1,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.20,-0.52,0.80,-4.7,-1.4,-0.7,0
172840,manual,False,288.1,W,210,-78.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.22,-0.51,0.80,-4.5,-1.5,-0.7,0
173948,manual,False,287.6,W,210,-77.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.21,-0.51,0.81,-4.5,-1.3,-0.7,0
175028,manual,False,288.2,W,210,-78.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.21,-0.51,0.82,-4.6,-1.6,-0.7,0
176118,manual,False,288.3,W,210,-78.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.21,-0.51,0.80,-4.7,-1.6,-0.7,0
177168,manual,False,287.7,W,210,-77.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.21,-0.52,0.80,-4.7,-1.7,-0.8,0
178259,hover,False,287.7,W,210,-77.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.25,-0.49,0.78,-4.8,-1.9,-1.0,0
179329,hover,False,287.5,W,210,-77.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.19,-0.52,0.81,-4.4,0.0,-0.7,0
180430,hover,False,287.5,W,210,-77.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.21,-0.51,0.81,-4.5,-0.5,-0.7,1
181506,hover,False,287.8,W,210,-77.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.21,-0.53,0.80,-4.4,-0.7,-0.6,1
182535,hover,False,287.6,W,210,-77.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.24,-0.51,0.81,-4.6,-1.3,-0.9,2
183609,hover,False,287.6,W,210,-77.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.27,-0.52,0.82,-4.7,-1.5,-0.6,2
184697,hover,False,287.5,W,210,-77.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.22,-0.52,0.81,-4.5,-1.1,-0.7,3
185710,autonomous,False,286.0,W,210,-76.0,1935,1432,2000,NO_DATA,N/A,N/A,N/A,0,-0.21,-0.48,0.79,-5.3,-2.8,-1.0,3
186741,autonomous,False,285.4,W,210,-75.4,2000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.23,-0.49,0.78,-4.7,-1.9,-1.1,4
187765,autonomous,False,285.2,W,210,-75.2,2000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.23,-0.51,0.82,-4.8,-1.6,-0.8,3
188852,manual,False,286.9,W,210,-76.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.21,-0.52,0.80,-4.7,-1.5,-0.9,3
189947,manual,False,287.4,W,210,-77.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.25,-0.51,0.72,-4.9,0.1,-0.7,3
