time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
8114,unknown,False,348.5,N,210,-138.5,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,0.00,-0.32,0.91,-4.9,-1.0,-0.9,0
9174,hover,False,298.5,NW,210,-88.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.31,0.93,-4.6,0.4,-1.1,0
10278,hover,False,286.9,W,210,-76.9,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.00,-0.31,0.91,-4.6,-2.0,-0.5,1
11384,hover,False,284.3,W,210,-74.3,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.05,-0.30,0.87,-5.0,-2.3,-1.1,2
13024,hover,False,284.2,W,210,-74.2,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,0.06,-0.35,0.90,-4.6,-0.2,-1.0,2
14127,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.34,0.90,-4.4,-1.9,-0.7,2
15213,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.08,-0.29,0.95,-5.5,-2.5,-0.7,3
16320,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,0.03,-0.34,0.91,-4.4,0.0,-0.8,3
17427,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.32,0.89,-4.7,-1.0,-1.1,3
18520,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.35,0.92,-4.3,-0.5,-0.5,2
19605,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.36,0.90,-4.2,-0.8,-0.7,1
20721,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.04,-0.38,0.89,-4.3,-2.0,-0.5,1
21841,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.08,-0.34,0.89,-4.0,-0.7,-0.5,0
22919,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.04,-0.34,0.91,-4.5,-1.9,-0.6,-1
23942,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.31,0.89,-4.2,-1.4,-1.0,-1
25050,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.30,0.91,-4.4,-1.0,-0.8,-2
26069,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.34,0.92,-4.0,-0.9,-0.7,-3
27162,hover,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.30,0.89,-5.0,0.2,-1.4,-3
28250,hover,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.32,0.92,-5.9,-1.3,-1.1,-3
29352,manual,False,283.6,W,210,-73.6,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.01,-0.32,0.91,-4.8,-1.1,-0.9,-3
30436,manual,False,283.1,W,210,-73.1,1613,1658,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.32,0.86,-5.1,-1.2,-1.1,-3
31552,manual,False,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.32,0.91,-4.5,-1.1,-0.7,-3
32613,manual,False,283.7,W,210,-73.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.32,0.91,-4.7,-1.1,-0.8,-3
33717,manual,False,283.7,W,210,-73.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.32,0.92,-4.7,-1.4,-0.8,-3
34715,manual,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.32,0.92,-4.7,-1.0,-0.9,-3
35824,manual,False,283.7,W,210,-73.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.33,0.91,-4.6,-1.1,-0.9,-3
36925,manual,False,283.7,W,210,-73.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.33,0.92,-4.6,-1.2,-0.9,-3
38054,manual,False,283.7,W,210,-73.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.32,0.92,-4.8,-1.0,-0.7,-3
39120,manual,False,283.7,W,210,-73.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.34,0.91,-4.5,-1.1,-1.0,-3
40238,manual,False,283.7,W,210,-73.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.32,0.91,-4.7,-1.3,-0.9,-3
41355,manual,False,283.6,W,210,-73.6,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.00,-0.32,0.92,-4.6,-1.1,-0.8,-3
42454,manual,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.33,0.93,-4.7,-1.1,-0.7,-3
43541,manual,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.32,0.91,-4.6,-1.4,-0.8,-3
44565,manual,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.32,0.92,-4.7,-1.1,-0.9,-3
45646,manual,True,283.3,W,210,-73.3,1612,1612,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.33,0.92,-4.5,-1.5,-0.9,-3
46716,manual,True,283.1,W,210,-73.1,1600,1600,1000,NO_FIX,N/A,N/A,N/A,0,-0.01,-0.28,1.06,-8.2,2.7,-1.2,-3
47746,manual,True,283.4,W,210,-73.4,1906,1906,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.33,0.89,-4.7,-1.4,-0.7,-3
48827,manual,True,283.1,W,210,-73.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.03,-0.32,0.90,-4.7,-1.2,-1.0,-3
49907,manual,True,283.5,W,210,-73.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.33,0.92,-4.6,-1.2,-0.7,-3
50998,manual,True,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.32,0.92,-4.7,-1.0,-0.7,-3
52077,manual,False,283.6,W,210,-73.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.32,0.91,-4.5,-1.2,-0.7,-3
53127,autonomous,False,283.2,W,210,-73.2,1612,1612,2000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.31,0.93,-4.7,-1.5,-0.9,-3
54168,autonomous,False,283.1,W,210,-73.1,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.29,0.95,-4.4,-1.1,-1.2,-2
55168,autonomous,False,282.6,W,210,-72.6,2000,2000,2000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.30,0.83,-6.7,1.2,-0.8,-2
56169,autonomous,False,283.1,W,210,-73.1,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.32,0.93,-5.0,-1.0,-1.2,-2
57179,autonomous,False,283.3,W,210,-73.3,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,0.05,-0.35,0.89,-4.3,-1.6,-0.5,-1
58199,autonomous,False,283.5,W,210,-73.5,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.37,0.88,-4.6,-1.3,-0.6,-1
