time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
5559,unknown,False,341.0,N,210,-131.0,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.01,-0.37,0.91,-4.9,-2.4,1.3,0
6647,autonomous,False,258.0,W,210,-48.0,1224,1220,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.38,0.93,-4.7,-1.9,1.1,1
7707,autonomous,False,238.7,SW,210,-28.7,1514,1302,2000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.34,0.91,-5.6,2.5,-8.1,1
8777,autonomous,False,236.4,SW,210,-26.4,1815,1044,2000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.24,0.97,-4.3,3.8,-14.8,1
9837,autonomous,False,239.4,SW,210,-29.4,1813,1043,2000,NO_DATA,N/A,N/A,N/A,0,0.03,-0.38,0.84,-5.5,3.9,-12.0,2
10927,autonomous,False,243.0,SW,210,-33.0,1819,1044,2000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.39,0.93,-2.6,1.9,-10.1,2
12018,autonomous,False,246.7,SW,210,-36.7,1832,1033,2000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.48,0.81,-4.4,2.3,-13.5,2
13108,autonomous,False,251.2,W,210,-41.2,1783,1087,2000,NO_DATA,N/A,N/A,N/A,0,0.04,-0.44,1.02,-6.7,3.6,-10.4,3
14118,autonomous,False,254.3,W,210,-44.3,1841,1082,2000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.48,0.89,-3.1,2.5,-13.6,3
15118,autonomous,False,257.7,W,210,-47.7,1893,1056,2000,NO_DATA,N/A,N/A,N/A,0,-0.15,-0.48,0.78,-1.6,0.7,-12.0,4
16148,autonomous,False,260.6,W,210,-50.6,1805,1138,2000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.34,0.92,-4.5,1.6,-10.9,3
17178,autonomous,False,264.2,W,210,-54.2,1794,1153,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.44,0.89,-4.7,3.1,-12.2,3
18208,autonomous,False,266.5,W,210,-56.5,1845,1106,2000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.34,0.87,-5.1,3.5,-17.1,2
19239,autonomous,False,268.3,W,210,-58.3,1843,1108,2000,NO_DATA,N/A,N/A,N/A,0,0.05,-0.26,0.98,-2.3,4.0,-15.5,2
20289,autonomous,False,274.2,W,210,-64.2,1425,1507,2000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.37,0.90,-2.7,1.7,-10.4,2
21441,autonomous,False,275.3,W,210,-65.3,1469,1469,2000,FIX,29.875770,-98.485220,314.5,8,-0.01,-0.38,0.98,-5.1,1.4,-6.9,2
22519,autonomous,False,275.9,W,210,-65.9,1509,1438,2000,FIX,29.875772,-98.485220,314.1,8,-0.05,-0.39,0.87,-4.2,1.2,-9.9,1
23563,manual,False,274.4,W,210,-64.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.40,0.86,0.1,0.9,-5.8,1
24659,manual,False,275.3,W,210,-65.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.38,0.91,-3.4,1.0,-3.2,1
25747,manual,False,274.8,W,210,-64.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.38,0.92,-5.2,-0.5,-5.5,1
26854,manual,False,271.5,W,210,-61.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.39,0.84,-3.9,-0.8,-5.3,1
