time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
4487,unknown,False,342.0,N,210,-132.0,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.03,-0.37,0.90,-4.3,-0.0,4.5,0
5587,manual,False,262.3,W,210,-52.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.37,0.91,-5.8,-3.7,0.1,1
6707,manual,False,243.9,SW,210,-33.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.36,0.92,-4.5,-0.5,-5.8,1
7799,manual,False,240.8,SW,210,-30.8,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.01,-0.36,0.91,-4.1,-3.4,-1.1,1
8863,manual,False,240.5,SW,210,-30.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.37,0.90,-4.4,-3.8,-0.7,1
9920,manual,False,240.3,SW,210,-30.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.36,0.91,-3.8,-4.6,-3.2,1
10989,manual,False,240.6,SW,210,-30.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.37,0.91,-4.9,-1.7,-3.9,1
12069,manual,False,241.2,SW,210,-31.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.36,0.92,-5.0,-1.8,1.7,1
13108,manual,False,241.0,SW,210,-31.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.37,0.90,-4.7,3.7,1.8,1
14199,manual,False,240.4,SW,210,-30.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.35,0.91,-4.9,-4.9,-1.9,1
15269,manual,False,240.0,SW,210,-30.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.35,0.93,-4.3,-0.0,-3.2,1
16398,manual,False,240.2,SW,210,-30.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.04,-0.32,0.94,-3.0,-0.1,-7.7,1
17459,manual,False,242.2,SW,210,-32.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.37,0.90,-3.4,-0.9,-2.7,1
18541,manual,False,243.8,SW,210,-33.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.37,0.91,-4.3,-0.5,-3.8,1
19640,manual,False,244.4,SW,210,-34.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.37,0.91,-5.0,-3.9,5.2,1
20741,manual,False,243.1,SW,210,-33.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.37,0.91,-4.4,-1.7,3.7,1
21790,manual,True,241.8,SW,210,-31.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.37,0.90,-4.0,-1.0,1.5,1
22831,manual,True,241.0,SW,210,-31.0,1000,1000,1000,FIX,29.875584,-98.485390,317.0,6,-0.01,-0.37,0.90,-3.8,-1.8,0.4,1
23920,manual,True,240.6,SW,210,-30.6,1182,1179,1000,FIX,29.875606,-98.485370,315.9,6,0.04,-0.36,0.92,-5.1,-2.0,0.8,1
25601,manual,True,240.0,SW,210,-30.0,1207,1206,1000,FIX,29.875634,-98.485350,312.8,7,-0.01,-0.35,0.91,-4.9,-1.0,-0.3,1
26701,manual,True,239.7,SW,210,-29.7,1277,1274,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.35,0.92,-5.5,-0.8,-2.5,1
27791,manual,True,239.9,SW,210,-29.9,1280,1277,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.35,0.97,-4.9,-1.7,-0.5,1
28881,manual,True,239.8,SW,210,-29.8,1383,1170,1000,FIX,29.875738,-98.485290,302.6,6,0.03,-0.42,0.80,-2.8,-0.9,-1.9,1
29972,manual,True,240.3,SW,210,-30.3,1481,1070,1000,FIX,29.875736,-98.485300,303.3,7,-0.01,-0.39,0.90,-5.2,0.9,-6.5,1
31056,manual,True,242.0,SW,210,-32.0,1526,1023,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.32,0.97,-4.7,-0.0,-6.8,1
32173,manual,True,244.2,SW,210,-34.2,1531,1018,1000,NO_DATA,N/A,N/A,N/A,0,0.03,-0.45,0.87,-4.0,1.6,-8.2,1
33302,manual,True,247.0,SW,210,-37.0,1540,1011,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.31,0.94,-4.1,0.2,-6.7,1
34673,manual,True,248.4,W,210,-38.4,1539,1011,1000,FIX,29.875744,-98.485290,307.9,7,-0.01,-0.39,0.88,-3.5,0.7,-6.6,1
35812,manual,True,251.5,W,210,-41.5,1603,1070,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.28,0.89,-2.9,0.7,-6.8,1
36833,manual,True,253.9,W,210,-43.9,1590,1111,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.32,0.93,-3.4,1.4,-7.6,1
37853,manual,True,256.2,W,210,-46.2,1579,1154,1000,NO_DATA,N/A,N/A,N/A,0,0.05,-0.35,0.95,-4.8,0.8,-5.7,1
38893,manual,True,257.9,W,210,-47.9,1572,1199,1000,FIX,29.875738,-98.485240,309.4,7,0.04,-0.45,0.94,-7.0,1.6,-1.8,1
39904,manual,True,258.7,W,210,-48.7,1578,1197,1000,FIX,29.875740,-98.485220,309.2,7,0.05,-0.45,0.90,-5.2,0.6,-4.1,1
40944,manual,True,260.3,W,210,-50.3,1566,1281,1000,FIX,29.875734,-98.485216,309.9,7,-0.05,-0.41,0.88,-5.1,0.3,-1.8,1
41985,manual,True,260.7,W,210,-50.7,1499,1496,1000,FIX,29.875728,-98.485210,310.3,7,-0.06,-0.33,0.88,-4.0,-1.1,0.9,1
43025,manual,True,260.6,W,210,-50.6,1498,1497,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.36,0.85,-3.4,-1.8,0.9,1
44255,manual,True,260.0,W,210,-50.0,1498,1497,1000,FIX,29.875716,-98.485190,310.3,7,-0.01,-0.26,1.02,-1.2,1.1,-10.1,1
45786,manual,True,260.6,W,210,-50.6,1498,1497,1000,FIX,29.875712,-98.485180,310.5,7,-0.01,-0.40,0.83,-5.1,-0.4,-0.8,1
46785,manual,True,261.2,W,210,-51.2,1498,1497,1000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.30,0.88,-3.6,-1.9,0.5,1
47786,manual,True,261.1,W,210,-51.1,1498,1497,1000,NO_DATA,N/A,N/A,N/A,0,-0.06,-0.27,0.91,-3.0,-2.0,-0.3,1
48806,manual,True,261.0,W,210,-51.0,1498,1497,1000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.38,0.93,-3.5,-1.4,-2.0,1
49816,manual,True,261.3,W,210,-51.3,1498,1497,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.29,1.02,-6.9,-1.5,1.3,1
50836,manual,True,260.7,W,210,-50.7,1498,1497,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.43,0.86,-4.1,-3.8,2.6,1
51897,manual,True,259.9,W,210,-49.9,1498,1497,1000,FIX,29.875690,-98.485090,311.3,8,-0.04,-0.39,0.88,-4.5,-1.7,-0.7,1
