time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
7576,unknown,False,338.2,N,210,-128.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.45,0.87,-4.6,-1.4,-0.7,0
8630,manual,False,243.4,SW,210,-33.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.44,0.86,-4.8,-1.8,-0.8,0
9735,manual,False,221.3,SW,210,-11.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.46,0.87,-4.7,-1.5,-0.9,0
10827,manual,False,216.1,SW,210,-6.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.45,0.87,-4.7,-1.4,-0.8,0
11948,manual,False,215.1,SW,210,-5.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.45,0.87,-4.7,-1.4,-0.8,0
13028,manual,False,214.8,SW,210,-4.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.45,0.88,-4.5,-1.4,-0.8,0
14129,manual,False,214.6,SW,210,-4.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.45,0.87,-4.6,-1.5,-0.8,0
15248,manual,False,214.6,SW,210,-4.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.45,0.87,-4.8,-1.5,-0.9,0
16258,manual,False,214.6,SW,210,-4.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.08,-0.45,0.89,-4.6,-1.4,-0.8,0
17338,manual,False,214.6,SW,210,-4.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.45,0.87,-4.9,-1.4,-0.7,0
18436,manual,False,214.7,SW,210,-4.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.45,0.88,-4.7,-1.5,-0.8,0
19529,manual,False,214.5,SW,210,-4.5,1000,1000,1000,FIX,29.876886,-98.484920,134.9,6,0.07,-0.45,0.88,-4.8,-1.5,-0.7,0
20610,manual,False,214.5,SW,210,-4.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.45,0.87,-4.8,-1.3,-0.8,0
21709,manual,False,214.7,SW,210,-4.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.45,0.87,-4.6,-1.2,-0.8,0
22778,manual,False,214.8,SW,210,-4.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.44,0.86,-4.8,-1.5,-0.6,0
23892,manual,False,215.0,SW,210,-5.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.45,0.87,-4.6,-1.6,-0.7,0
25010,manual,False,214.8,SW,210,-4.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.45,0.87,-4.7,-1.4,-0.7,0
26111,manual,False,215.0,SW,210,-5.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.44,0.88,-4.6,-1.4,-0.8,0
27211,manual,False,215.1,SW,210,-5.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.45,0.87,-4.7,-1.4,-0.9,0
28211,manual,False,214.9,SW,210,-4.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.46,0.88,-4.8,-1.4,-0.7,0
29282,manual,False,214.7,SW,210,-4.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.45,0.87,-4.9,-1.6,-0.8,0
30377,manual,False,215.0,SW,210,-5.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.06,-0.45,0.87,-4.5,-1.4,-0.7,0
31483,manual,False,214.9,SW,210,-4.9,1000,1000,1000,FIX,29.878000,-98.483508,157.0,4,0.07,-0.45,0.87,-4.7,-1.4,-0.6,0
32585,manual,False,215.1,SW,210,-5.1,1000,1000,1000,FIX,29.878216,-98.483216,154.1,4,0.07,-0.45,0.86,-4.5,-1.1,-1.1,0
33689,manual,False,213.3,SW,210,-3.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.52,0.91,13.1,-6.6,-13.6,0
34790,manual,False,218.5,SW,210,-8.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.16,-0.33,0.89,-4.3,18.6,-28.3,0
35892,manual,False,224.4,SW,210,-14.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.07,-0.31,0.87,5.0,8.0,-25.2,0
37002,manual,False,229.9,SW,210,-19.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.02,-0.37,0.88,4.0,5.7,3.2,0
38083,manual,False,231.9,SW,210,-21.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.39,0.96,11.0,-0.5,14.5,0
39103,manual,False,233.5,SW,210,-23.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.09,-0.19,0.79,1.8,6.0,-9.0,0
40213,manual,False,234.2,SW,210,-24.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.22,0.78,3.2,1.5,-1.2,0
41303,manual,False,235.1,SW,210,-25.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.03,-0.29,0.80,-3.8,-4.0,11.5,0
42424,manual,False,234.9,SW,210,-24.9,1000,1000,1000,NO_FIX,N/A,N/A,N/A,3,0.01,-0.37,0.99,-0.6,3.2,9.8,0
43434,manual,False,234.1,SW,210,-24.1,1000,1000,1000,NO_FIX,N/A,N/A,N/A,3,0.05,-0.32,0.82,9.6,5.4,6.9,0
44518,manual,False,234.0,SW,210,-24.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.25,0.90,-14.2,1.6,-10.7,0
45536,manual,False,235.2,SW,210,-25.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.09,-0.31,0.86,-1.6,0.2,3.2,0
46615,manual,False,233.6,SW,210,-23.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.52,0.94,-9.0,1.6,6.6,0
47697,manual,False,230.9,SW,210,-20.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.51,0.85,-0.3,-7.3,1.2,0
48797,manual,False,229.0,SW,210,-19.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.06,-0.55,0.81,0.0,-3.1,-2.6,0
49915,manual,False,228.8,SW,210,-18.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.54,0.81,-3.5,-1.5,-0.7,0
50976,manual,False,228.9,SW,210,-18.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.55,0.81,-4.9,-1.6,-0.7,0
52055,manual,False,228.9,SW,210,-18.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.54,0.82,-5.3,-1.5,-0.7,0
53109,manual,False,228.9,SW,210,-18.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.54,0.81,-5.1,-1.5,-0.9,0
54215,manual,False,228.8,SW,210,-18.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.06,-0.54,0.82,-4.7,-1.6,-0.8,0
55276,manual,False,228.8,SW,210,-18.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.54,0.81,-4.4,-1.3,-0.8,0
56396,manual,False,228.9,SW,210,-18.9,1000,1000,1000,NO_FIX,N/A,N/A,N/A,5,-0.05,-0.54,0.82,-4.7,-1.5,-0.7,0
57396,manual,False,228.8,SW,210,-18.8,1000,1000,1000,NO_FIX,N/A,N/A,N/A,4,-0.04,-0.55,0.82,-4.7,-1.4,-0.7,0
58396,manual,False,228.9,SW,210,-18.9,1000,1000,1000,NO_FIX,N/A,N/A,N/A,3,-0.05,-0.54,0.81,-5.1,-1.4,-0.7,0
59466,manual,False,228.8,SW,210,-18.8,1000,1000,1000,NO_FIX,N/A,N/A,N/A,3,-0.05,-0.54,0.81,-4.5,-1.3,-0.8,0
60477,manual,False,228.7,SW,210,-18.7,1000,1000,1000,NO_FIX,N/A,N/A,N/A,3,-0.05,-0.54,0.82,-4.5,-1.3,-0.9,0
61559,manual,False,228.7,SW,210,-18.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.54,0.81,-4.8,-1.6,-0.9,0
62663,manual,False,228.7,SW,210,-18.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.54,0.81,-4.5,-1.6,-0.7,0
63756,manual,False,228.7,SW,210,-18.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.55,0.83,-4.7,-1.5,-0.8,0
64845,manual,False,228.7,SW,210,-18.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.54,0.81,-4.7,-1.4,-0.7,0
65939,manual,False,228.7,SW,210,-18.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.54,0.82,-4.7,-1.3,-0.6,0
67038,manual,False,228.7,SW,210,-18.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.54,0.81,-4.8,-1.3,-0.8,0
68098,manual,False,228.8,SW,210,-18.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.05,-0.54,0.82,-4.8,-1.5,-0.6,0
