time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
8306,unknown,False,341.3,N,210,-131.3,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.02,-0.42,0.88,-4.6,-1.1,-0.8,0
9395,manual,False,259.7,W,210,-49.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.42,0.84,-4.7,-1.0,-0.9,0
10395,manual,False,241.8,SW,210,-31.8,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.02,-0.42,0.88,-4.6,-1.2,-0.9,0
11395,manual,False,236.9,SW,210,-26.9,1122,1125,1000,NO_FIX,N/A,N/A,N/A,0,-0.02,-0.40,0.89,-4.9,-1.1,-0.7,0
12494,manual,False,235.5,SW,210,-25.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.42,0.88,-4.5,-1.0,-0.8,0
13506,manual,False,235.3,SW,210,-25.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.42,0.88,-4.8,-1.2,-0.9,0
18726,manual,False,235.3,SW,210,-25.3,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.02,-0.42,0.88,-4.6,-1.1,-0.7,0
19773,hover,False,235.2,SW,210,-25.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.38,0.88,-4.1,-2.2,-1.3,0
20873,hover,False,235.1,SW,210,-25.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.06,-0.44,0.85,-4.1,-1.4,-0.9,1
21883,hover,False,235.2,SW,210,-25.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.36,0.88,-4.2,-2.3,-1.0,1
22984,hover,False,235.1,SW,210,-25.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.39,0.88,-4.3,-1.9,-0.9,2
24073,hover,False,235.2,SW,210,-25.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.07,-0.42,0.85,-4.5,-1.7,-1.3,2
25174,hover,False,235.2,SW,210,-25.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.06,-0.45,0.84,-3.8,-1.4,-1.0,3
26179,hover,False,235.2,SW,210,-25.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.46,0.87,-5.4,-1.1,-1.2,3
27236,hover,False,235.1,SW,210,-25.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.44,0.88,-5.3,-0.5,-1.3,3
28295,hover,False,235.1,SW,210,-25.1,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.01,-0.44,0.85,-5.2,-0.6,-1.4,2
29384,hover,False,235.2,SW,210,-25.2,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.03,-0.40,0.85,-5.7,-1.3,-1.3,1
30394,hover,False,235.2,SW,210,-25.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.46,0.86,-4.7,-1.5,-0.7,1
31485,hover,False,235.2,SW,210,-25.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.46,0.90,-5.3,-0.9,-1.2,0
32545,hover,False,235.2,SW,210,-25.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.05,-0.45,0.81,-3.5,-1.7,-0.8,-1
33665,hover,False,235.2,SW,210,-25.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.48,0.85,-4.6,-1.3,-0.7,-1
34759,hover,False,235.3,SW,210,-25.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.09,-0.48,0.85,-4.5,-1.5,-0.9,-2
35854,hover,False,235.2,SW,210,-25.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.45,0.84,-5.1,-0.9,-1.2,-3
36938,manual,False,235.1,SW,210,-25.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.42,0.88,-4.6,-1.2,-0.8,-3
37946,manual,False,235.1,SW,210,-25.1,1098,1097,1000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.42,0.87,-4.5,-1.1,-0.8,-3
39049,manual,False,235.0,SW,210,-25.0,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,0.00,-0.40,0.87,-4.6,-0.9,-0.8,-3
40157,manual,False,235.1,SW,210,-25.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.42,0.87,-4.7,-1.1,-0.8,-3
