time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
8315,unknown,False,347.1,N,210,-137.1,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.02,-0.32,0.92,-4.7,-1.5,-0.8,0
9416,unknown,False,291.2,W,210,-81.2,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.08,-0.29,0.92,-4.5,-1.0,-0.6,0
10520,manual,False,278.4,W,210,-68.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.93,-4.7,-1.5,-0.8,0
11605,manual,False,275.4,W,210,-65.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.92,-4.7,-1.5,-1.0,0
12675,manual,False,274.7,W,210,-64.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.92,-4.7,-1.7,-0.8,0
13745,manual,False,274.6,W,210,-64.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.33,0.92,-4.4,-1.6,-0.6,0
15921,manual,False,274.6,W,210,-64.6,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.02,-0.33,0.91,-4.6,-1.6,-0.7,0
16922,manual,False,274.4,W,210,-64.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.93,-4.7,-1.5,-0.7,0
18015,manual,False,274.5,W,210,-64.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.92,-4.7,-1.3,-0.8,0
19092,manual,False,274.5,W,210,-64.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.32,0.93,-4.7,-1.3,-0.6,0
20206,manual,False,274.4,W,210,-64.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.92,-4.7,-1.6,-0.7,0
21263,manual,False,274.5,W,210,-64.5,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.02,-0.32,0.93,-4.7,-1.4,-1.0,0
22373,manual,False,274.5,W,210,-64.5,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.02,-0.32,0.93,-4.5,-1.4,-0.8,0
23391,manual,False,274.5,W,210,-64.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.92,-4.7,-1.4,-0.7,0
24465,manual,False,274.4,W,210,-64.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.92,-4.8,-1.4,-0.8,0
25477,manual,False,274.5,W,210,-64.5,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.32,0.92,-4.5,-1.5,-0.7,0
26513,autonomous,False,274.5,W,210,-64.5,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.33,0.92,-4.0,-0.9,-0.7,1
27614,autonomous,False,274.3,W,210,-64.3,1036,1035,2000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.33,0.94,-4.1,-1.6,-0.7,1
28654,autonomous,False,274.1,W,210,-64.1,1040,1039,2000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.32,0.90,-4.8,-1.4,-0.9,1
29665,autonomous,False,274.1,W,210,-64.1,1057,1056,2000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.94,-4.8,-0.7,-1.1,2
30704,autonomous,False,274.2,W,210,-64.2,1057,1056,2000,NO_DATA,N/A,N/A,N/A,0,-0.06,-0.32,0.94,-4.9,-1.1,-1.1,2
31775,autonomous,False,274.2,W,210,-64.2,1058,1057,2000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.36,0.95,-4.9,-1.6,-1.1,3
32796,autonomous,False,274.2,W,210,-64.2,1058,1057,2000,NO_DATA,N/A,N/A,N/A,0,-0.07,-0.29,0.92,-5.1,-0.3,-1.2,3
33795,autonomous,False,274.1,W,210,-64.1,1063,1062,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.33,0.91,-4.4,-1.7,-0.3,3
34847,autonomous,False,274.1,W,210,-64.1,1066,1065,2000,NO_DATA,N/A,N/A,N/A,0,-0.00,-0.33,0.92,-4.6,-1.2,-0.8,4
35856,autonomous,False,274.1,W,210,-64.1,1064,1063,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.33,0.91,-4.2,-1.9,-0.8,3
36928,autonomous,False,274.1,W,210,-64.1,1063,1062,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.34,0.91,-4.1,-2.1,-0.9,3
37926,autonomous,False,274.2,W,210,-64.2,1038,1038,2000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.30,0.95,-4.6,-1.0,-0.4,3
39008,autonomous,False,274.1,W,210,-64.1,1017,1017,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.33,0.93,-4.0,-1.4,-0.6,3
40017,autonomous,False,274.2,W,210,-64.2,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.32,0.94,-4.8,-1.5,-0.6,2
41016,autonomous,False,274.3,W,210,-64.3,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.01,-0.33,0.92,-4.3,-1.5,-0.5,2
42027,autonomous,False,274.4,W,210,-64.4,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,0.01,-0.33,0.95,-4.5,-1.0,-0.6,1
43057,autonomous,False,274.4,W,210,-64.4,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.31,0.94,-4.5,-0.9,-0.4,1
44157,autonomous,False,274.4,W,210,-64.4,1000,1000,2000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.30,0.95,-4.3,-2.0,-0.7,1
45271,manual,False,274.4,W,210,-64.4,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,0.00,-0.32,0.91,-5.0,-1.6,-0.6,1
46289,manual,False,274.5,W,210,-64.5,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.02,-0.32,0.93,-4.7,-1.5,-0.7,1
47372,manual,False,274.4,W,210,-64.4,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.01,-0.32,0.92,-4.8,-1.7,-0.8,1
48424,manual,False,274.4,W,210,-64.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.32,0.93,-4.8,-1.3,-0.8,1
49519,manual,False,274.4,W,210,-64.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.93,-4.8,-1.4,-0.8,1
50526,manual,False,274.4,W,210,-64.4,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.32,0.92,-4.6,-1.5,-0.8,1
