time_ms,mode,path_planning,heading,cardinal,target,error,left_motor,right_motor,auto_motor,gps_status,lat,lon,alt,sats,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,encoder_pos
7865,unknown,False,341.3,N,210,-131.3,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.03,-0.42,0.88,-4.8,-1.2,-0.7,0
8975,manual,False,260.3,W,210,-50.3,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.42,0.88,-5.0,-1.0,-0.8,0
10025,manual,False,241.6,SW,210,-31.6,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.42,0.88,-4.7,-1.3,-0.9,0
11115,manual,False,237.1,SW,210,-27.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.42,0.88,-4.5,-1.1,-0.8,0
12126,manual,False,236.1,SW,210,-26.1,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.41,0.88,-4.6,-1.2,-0.7,0
13166,manual,False,235.9,SW,210,-25.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.42,0.88,-4.7,-1.1,-0.8,0
14244,manual,False,235.9,SW,210,-25.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.42,0.88,-4.6,-1.0,-0.7,0
15346,manual,False,235.8,SW,210,-25.8,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.04,-0.42,0.88,-4.7,-1.1,-0.8,0
16433,manual,False,235.8,SW,210,-25.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.41,0.88,-4.6,-1.1,-0.9,0
17539,manual,False,235.7,SW,210,-25.7,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.42,0.88,-4.7,-1.0,-0.8,0
18607,manual,False,235.8,SW,210,-25.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.04,-0.41,0.88,-4.8,-1.2,-0.7,0
19697,manual,False,235.8,SW,210,-25.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.42,0.87,-4.6,-1.3,-0.8,0
20707,manual,False,235.8,SW,210,-25.8,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.42,0.88,-4.6,-1.1,-0.7,0
21808,manual,False,235.9,SW,210,-25.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.41,0.87,-4.7,-1.2,-0.8,0
22898,manual,False,235.9,SW,210,-25.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.42,0.88,-4.7,-1.1,-0.7,0
23999,manual,False,235.9,SW,210,-25.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.41,0.88,-4.6,-1.2,-0.9,0
25108,manual,False,235.9,SW,210,-25.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.02,-0.41,0.87,-4.7,-1.1,-0.9,0
26108,manual,False,235.9,SW,210,-25.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.42,0.88,-4.7,-1.2,-0.9,0
27220,manual,False,235.9,SW,210,-25.9,1000,1000,1000,NO_DATA,N/A,N/A,N/A,0,-0.03,-0.41,0.87,-4.8,-1.1,-0.8,0
28310,manual,False,235.9,SW,210,-25.9,1000,1000,1000,NO_FIX,N/A,N/A,N/A,0,-0.02,-0.41,0.87,-4.8,-1.0,-0.9,0
