time_ms,left_motor,right_motor
23351,1327,1328
23464,1497,1500
23587,1439,1444
23707,1057,1058
23826,1000,1000
24026,1000,1000
24146,1160,1161
24273,1193,1194
24403,1498,1503
24534,1623,1628
24664,1459,1462
24794,1086,1087
25057,1000,1000
25184,1000,1000
25314,1000,1000
25444,1000,1000
25578,1000,1000
25715,1000,1000
25844,1000,1000
26109,1000,1000
26245,1000,1000
26374,1000,1000
26504,1000,1000
26635,1000,1000
