time_ms,left_motor,right_motor
37822,1175,1144
38024,1000,1000
38149,1000,1000
38251,1000,1000
38355,1000,1000
38474,1000,1000
38595,1000,1000
38724,1000,1000
38848,1000,1000
39125,1000,1000
39256,1000,1000
