time_ms,left_motor,right_motor
53706,1315,1315
53827,1588,1585
53943,1735,1735
54063,1658,1791
54183,1524,1761
54302,1261,1272
54420,1000,1000
54724,1000,1000
54854,1000,1000
54983,1000,1000
55114,1000,1000
55244,1000,1000
55374,1000,1000
55504,1000,1000
55741,1000,1000
55874,1000,2000
