time_ms,left_motor,right_motor
36163,1523,1523
36282,1632,1635
36551,1487,1487
36675,1000,1000
36797,1000,1000
36917,1000,1000
37026,1325,1322
37153,1494,1503
37283,1577,1764
37405,1794,1849
37672,1511,1511
37804,1331,1331
37934,1026,1026
38063,1000,1000
38193,1000,1000
38323,1000,1000
38453,1000,1000
38724,1000,1000
38853,1000,1000
38984,1000,1000
39114,1000,1000
39244,1000,1000
39375,1000,1000
39504,1000,1000
