time_ms,left_motor,right_motor
26277,1000,1000
26403,1178,1177
26509,1497,1496
26617,1757,1754
27242,1906,1906
27344,1000,1000
27464,1000,1000
27619,1000,1000
27758,1051,1050
27899,1338,1337
28043,1781,1781
28311,2000,2000
28449,1902,1902
28589,1703,1703
28729,1169,1169
28869,1000,1000
29008,1000,1000
29148,1000,1000
29424,1000,1000
29558,1000,2000
29688,1000,1000
29818,1000,1000
29959,1000,1000
30099,1000,1000
30239,1000,1000
