time_ms,left_motor,right_motor
73987,1084,1073
74108,1300,1299
74208,1489,1488
74338,1663,1660
74574,1901,1890
74677,1822,1822
74798,1482,1482
74939,1142,1142
75078,1000,1000
75218,1000,1000
75348,1000,1000
75626,1659,1652
75758,1777,1770
75888,1951,1936
76019,2000,1998
76158,1851,1851
76289,1667,1667
76430,1159,1159
76706,1000,1000
76838,1000,1000
76968,1000,1000
77109,1000,1000
77250,1000,1000
77389,1000,1000
77529,1000,1000
77807,1000,1000
77939,1000,1000
78080,1000,1000
78220,1000,1000
