time_ms,left_motor,right_motor
38082,2000,1998
38199,1278,1278
38303,1000,1000
38429,1000,1000
38532,1000,1000
38652,1237,1236
38772,1691,1686
39045,2000,1982
39165,1851,1851
39291,1452,1452
39424,1216,1000
39554,1000,1000
39685,1000,1000
39815,1000,1000
40085,1000,1000
40219,1000,1000
40377,1000,1000
41242,1000,1000
41372,1000,1000
41502,1000,1000
41632,1000,1000
41762,1000,1000
41893,1000,1000
42023,1000,1000
